revenue,qg_naics2022,qg_dandbstandardindustrycode,statuscode
9920958.0,695,3790,777040002
288105636.0,475,2984,777040002
340488457.0,488,3106,777040002
340488457.0,460,2823,2
302782044.0,425,1235,777040002
268282511.0,475,2984,777040002
268414419.0,16,66,777040002
283000000.0,443,2609,777040002
1262574.0,607,1003,777040002
214989514.0,648,3562,777040002
2426730597.0,64,2471,777040002
2602761056.0,471,2923,777040002
215979839.0,643,3554,777040002
101145266.0,22,16,777040002
161380179.0,488,3098,777040002
445691789.0,698,4265,777040002
423952366.0,781,4035,777040002
37643098.0,504,3291,777040002
549000000.0,432,2516,777040002
7781181.0,450,2690,777040002
0.0,47,166,2
847929095.0,528,3225,777040002
364907628.0,482,3026,2
268245130.0,47,165,777040002
361746910.0,75,235,777040002
337064732.0,452,2719,777040002
862782560.0,431,2505,777040002
1437548000.0,493,3154,777040002
327109992.0,589,2414,777040002
248279816.0,749,2487,777040002
189359878.0,467,2879,777040002
449302249.0,488,3098,777040002
74366493.0,191,1200,777040002
509819853.0,452,2717,777040002
18025081.0,445,2627,777040002
1835080782.0,25,69,777040002
640302966.0,445,2637,777040002
443739675.0,488,3117,777040002
166695000.0,447,2650,777040002
99999999999.0,619,2443,777040002
3458000.0,767,4088,777040002
1926253247.0,156,787,777040002
325928694.0,741,3719,777040002
330888323.0,459,2771,777040002
219399753.0,741,3720,777040002
167994448.0,89,319,777040002
670361722.0,760,4078,777040002
4053036432.0,381,2072,777040002
153544084.0,727,3828,777040002
179583111.0,589,2414,777040002
98009639.0,284,1594,777040002
5594596.0,757,4066,777040002
176576874.0,760,4078,777040002
455358107.0,760,4078,777040002
574783.0,547,3409,777040002
97844716.0,234,1285,777040002
2515276.0,570,2306,777040002
204891450.0,159,767,777040002
177282621.0,686,4187,777040002
505636797.0,234,1284,777040002
165987140.0,724,3748,777040002
170915491.0,725,3749,777040002
170915491.0,724,3748,777040002
170915491.0,724,3748,777040002
104776549.0,741,3718,777040002
128460448.0,891,4418,2
180304476.0,159,766,777040002
195678724.0,162,1224,777040002
116947814.0,757,4062,777040002
268774931.0,513,3236,777040002
152788091.0,724,3748,777040002
75163359.0,681,4201,777040002
4501869.0,834,3374,777040002
198272813.0,159,744,777040002
0.0,757,4066,2
129496885.0,160,773,777040002
121655000.0,760,4078,777040002
112437513.0,513,3231,777040002
117650047.0,159,747,777040002
182062382.0,891,4418,2
131042903.0,564,2320,777040002
188161781.0,826,3668,777040002
224914983.0,695,3788,777040002
136443294.0,394,2085,777040002
361169141.0,234,1285,777040002
186636921.0,163,1350,777040002
71257556.0,159,757,777040002
135109789.0,551,3432,777040002
175263978.0,891,4418,2
655892807.0,733,2403,777040002
148077090.0,763,4087,777040002
179696844.0,715,4215,777040002
111492991.0,760,4075,777040002
178426163.0,156,794,777040002
363955840.0,577,2304,777040002
147107038.0,147,638,2
179061562.0,760,4078,777040002
156744542.0,162,1224,777040002
457966752.0,187,1025,777040002
25131828.0,73,221,777040002
149173864.0,695,3788,777040002
161353456.0,721,4232,777040002
157436491.0,891,4418,2
173385368.0,826,3668,777040002
180410824.0,159,750,777040002
11191348.0,760,4078,777040002
193741092.0,721,4232,777040002
168643490.0,760,4078,777040002
192823945.0,98,378,777040002
56009715.0,461,2840,777040002
28584009.0,826,3668,777040002
131605461.0,761,4086,777040002
28537936.0,760,4078,777040002
167870214.0,760,4078,777040002
187327260.0,574,2301,777040002
0.0,760,4078,777040002
161281527.0,826,3668,777040002
119213018.0,760,4078,777040002
0.0,16,65,2
160542008.0,826,3664,777040002
124775361.0,157,669,777040002
132129877.0,420,2240,777040002
1022913.0,837,3894,777040002
186648169.0,595,2346,777040002
118988841.0,891,4418,2
130866370.0,686,4189,777040002
4673697.0,760,4075,777040002
143441982.0,891,4418,2
177356008.0,341,1875,2
200315726.0,718,3807,777040002
59476135.0,90,301,777040002
0.0,415,898,2
201361188.0,430,2287,777040002
117317103.0,843,3918,777040002
140321498.0,826,3664,777040002
120948719.0,513,3231,777040002
102055531.0,75,241,777040002
170305937.0,695,3788,777040002
235290743.0,341,1825,777040002
0.0,733,2403,2
132459185.0,767,4088,777040002
161101444.0,574,2301,777040002
140250502.0,830,3377,777040002
163223813.0,212,1098,777040002
134420997.0,153,777,777040002
139083748.0,153,777,777040002
198690835.0,569,2307,777040002
169588709.0,121,430,777040002
176468158.0,320,1765,777040002
79536786.0,89,323,777040002
140536242.0,760,4078,777040002
2134556.0,661,3625,777040002
0.0,698,4241,2
97213347.0,452,2717,777040002
237984472.0,369,1927,777040002
191216702.0,591,2432,777040002
138529629.0,153,777,777040002
139891845.0,760,4078,777040002
150003084.0,285,1627,777040002
173783897.0,146,727,777040002
191311554.0,569,2307,777040002
103588402.0,159,730,777040002
152801016.0,859,4157,777040002
183498170.0,551,3418,777040002
139891845.0,760,4078,777040002
140451413.0,760,4075,777040002
68498848.0,760,4078,777040002
160048103.0,760,4078,777040002
5778211.0,891,4418,777040002
0.0,698,4241,2
195334951.0,606,999,777040002
134296171.0,760,4078,777040002
248031727.0,331,1744,777040002
0.0,698,4265,2
38450887.0,760,4075,777040002
113015637.0,721,4232,777040002
176006630.0,567,2297,777040002
128700498.0,760,4078,777040002
171074146.0,239,1252,777040002
190549245.0,7,28,777040002
119082275.0,157,674,777040002
0.0,890,4416,777040002
126139559.0,513,3231,777040002
703473000.0,381,2070,777040002
186017669.0,891,4418,2
186017669.0,891,4418,2
174589038.0,891,4418,2
190757390.0,589,2414,777040002
536301250.0,483,3045,777040002
0.0,890,4416,777040002
162242404.0,760,4078,777040002
158195865.0,146,723,777040002
583453056.0,714,3702,777040002
182508886.0,75,241,777040002
165018844.0,562,2321,777040002
138977535.0,842,3785,777040002
182698524.0,152,689,777040002
7940738.0,725,3749,777040002
0.0,698,4269,2
180849714.0,75,241,777040002
771207802.0,589,2414,777040002
273258196.0,211,1093,777040002
307695200.0,83,353,777040002
37240408.0,397,2127,777040002
145698773.0,694,3762,777040002
23746114.0,147,651,2
74717791.0,718,4302,777040002
74717791.0,718,4302,777040002
74717791.0,718,4302,777040002
113015637.0,721,4232,777040002
141678748.0,798,4113,777040002
176197475.0,589,2414,777040002
170240136.0,891,4418,2
170240136.0,891,4418,2
170240136.0,891,4418,2
170240136.0,891,4418,2
170240136.0,891,4418,2
170240136.0,891,4418,2
95749247.0,75,241,777040002
244180245.0,567,2297,777040002
172488567.0,75,241,777040002
165917169.0,75,241,777040002
112428993.0,760,4077,777040002
93473930.0,760,4075,777040002
0.0,698,4241,2
148961632.0,397,2127,777040002
135130446.0,121,428,777040002
154291380.0,698,4241,777040002
129629778.0,641,3550,777040002
85503721.0,394,2084,777040002
112428993.0,760,4078,777040002
154291380.0,698,4241,777040002
179801883.0,440,2599,777040002
111913476.0,760,4078,777040002
0.0,75,235,2
151854111.0,698,4265,777040002
0.0,698,4241,2
161757281.0,283,1616,777040002
158319390.0,567,2297,777040002
108686449.0,760,4075,777040002
117815869.0,412,876,777040002
137948760.0,298,1672,777040002
142303738.0,661,3627,777040002
1095513000.0,812,3951,777040002
103941851.0,826,3668,777040002
110459683.0,147,651,777040002
158319390.0,569,2307,777040002
158319390.0,567,2297,777040002
215264793.0,212,1098,777040002
58554715.0,219,1130,777040002
148760127.0,239,1250,777040002
151854111.0,698,4265,777040002
261008759.0,282,1589,777040002
79820818.0,760,4078,777040002
79663713.0,695,3771,777040002
0.0,890,4416,777040002
320264388.0,470,2914,777040002
166087753.0,891,4418,2
0.0,698,4265,2
122416591.0,283,1618,777040002
135795501.0,138,594,777040002
192879346.0,115,439,777040002
5118881.0,767,4088,777040001
141970266.0,891,4418,2
141970266.0,891,4418,2
154441584.0,567,2297,777040002
70070273.0,718,4302,777040002
141970266.0,891,4418,2
142350363.0,891,4418,2
126665300.0,891,4418,2
100689422.0,589,2422,777040002
163705720.0,388,2050,777040002
121739475.0,583,2295,777040002
68282766.0,718,4302,777040002
106877370.0,760,4078,777040002
200395814.0,146,699,777040002
157331647.0,234,1309,777040002
156145906.0,219,1140,777040002
124515771.0,661,3632,777040002
0.0,132,589,2
174535407.0,860,4146,777040002
141140848.0,638,3537,777040002
133995727.0,589,2414,777040002
200570775.0,81,288,777040002
408596393.0,258,1454,777040002
205357873.0,381,2067,777040002
2509967.0,542,3415,777040002
202323852.0,147,617,777040002
202323852.0,147,617,777040002
306584671.0,736,2410,777040002
195792655.0,351,2032,777040002
153759099.0,75,241,777040002
159573066.0,75,235,777040002
202323852.0,147,617,777040002
151355100.0,282,1587,777040002
154668154.0,589,2414,777040002
482851831.0,200,1053,777040002
482851831.0,200,1053,777040002
203952408.0,161,1325,777040002
166908050.0,69,2484,777040002
139278676.0,537,3317,777040002
202323852.0,147,617,777040002
482851831.0,200,1053,777040002
202323852.0,147,617,777040002
202323852.0,147,617,777040002
136371073.0,187,1031,777040002
197148169.0,122,389,777040002
195588881.0,147,617,777040002
0.0,147,617,2
482851831.0,200,1053,777040002
149519550.0,589,2422,777040002
1824265.0,530,3385,777040002
141058132.0,511,3204,777040002
202323852.0,147,617,777040002
0.0,698,4265,2
144611299.0,234,1324,777040002
178307036.0,234,1314,777040002
96237962.0,589,2414,777040002
152255110.0,282,1591,777040002
0.0,890,4416,777040002
138529466.0,567,2297,777040002
0.0,890,4416,777040002
0.0,890,4416,777040002
191654809.0,341,1879,777040002
0.0,890,4416,777040002
153357791.0,803,3949,777040002
189258516.0,646,3588,777040002
167707222.0,860,4146,777040002
142258846.0,787,4024,777040002
38621850.0,71,225,777040002
417548832.0,589,2414,777040002
0.0,726,3827,2
179239264.0,474,2965,777040002
122620441.0,368,1931,777040002
203394230.0,242,1353,777040002
0.0,890,4416,777040002
143665638.0,891,4418,2
143665638.0,891,4418,2
143665638.0,891,4418,2
143665638.0,891,4418,2
0.0,890,4416,777040002
143665638.0,891,4418,2
208855286.0,7,29,777040002
126045606.0,298,1671,777040002
177959557.0,891,4418,2
104356035.0,686,4187,777040002
130091857.0,568,2298,777040002
295320146.0,146,701,777040002
282499329.0,562,2321,777040002
134571482.0,588,2316,777040002
17185350.0,589,2414,777040002
183961015.0,394,2084,777040002
178526878.0,351,2031,777040002
118080849.0,635,3824,777040002
170107239.0,891,4418,2
24976968.0,577,2304,777040002
184283283.0,243,1365,777040002
170107239.0,891,4418,2
170107239.0,891,4418,2
184283283.0,243,1365,777040002
185675981.0,694,3759,777040002
137853056.0,891,4418,2
175683575.0,341,1879,777040002
130014599.0,567,2297,777040002
51553227.0,424,2272,777040002
140273718.0,589,2414,777040002
296519077.0,187,1039,777040002
559567.0,760,4078,777040002
1119135.0,760,4079,777040002
154033670.0,380,2057,777040002
134858586.0,754,2490,777040002
117038483.0,430,2280,777040002
127650697.0,567,2297,777040002
167939766.0,234,1284,777040002
140299684.0,82,346,777040002
0.0,890,4416,777040002
127912457.0,537,3308,777040002
173179440.0,563,2328,777040002
153216745.0,891,4418,2
137899423.0,242,1355,777040002
99888973.0,721,4232,777040002
157060426.0,562,2317,777040002
126074763.0,567,2297,777040002
175524582.0,305,1674,777040002
177567957.0,183,960,777040002
300000.0,146,694,777040002
0.0,890,4416,777040002
407286562.0,589,2414,777040002
131229664.0,698,4268,1
159859821.0,891,4418,2
122684178.0,891,4418,2
119795452.0,698,4266,777040002
159859821.0,891,4418,2
174664188.0,563,2325,777040002
122354837.0,219,1136,777040002
126615651.0,891,4418,2
58414302.0,695,3788,777040002
128718194.0,891,4418,2
135874200.0,160,773,777040002
0.0,890,4416,777040002
0.0,890,4416,777040002
0.0,890,4416,777040002
0.0,890,4416,777040002
280728852.0,585,2370,777040002
133023486.0,283,1604,777040002
0.0,726,3826,2
93813079.0,89,322,777040002
118947650.0,695,3769,777040002
167946335.0,563,2325,777040002
266722047.0,242,1355,777040002
128299132.0,589,2414,777040002
154786775.0,234,1284,777040002
167946335.0,563,2325,777040002
30609849.0,588,2315,777040002
140521782.0,686,4187,777040002
115718535.0,698,4265,777040002
194564502.0,346,1997,777040002
113642561.0,187,1031,777040002
163160546.0,353,2013,777040002
123824131.0,523,3320,777040002
128299132.0,589,2414,777040002
159732292.0,217,1119,777040002
104054675.0,810,3960,777040002
159712341.0,341,1875,777040002
25778026.0,589,2414,777040002
2806866.0,695,3767,2
102788000.0,144,558,777040002
105914978.0,635,3824,777040002
33562620.0,737,3796,777040002
150323495.0,234,1314,777040002
164400419.0,392,880,777040002
166341327.0,497,3179,777040002
7200000.0,698,4265,777040002
152599944.0,262,1501,777040002
153645313.0,146,707,777040002
148454411.0,91,370,777040002
118739543.0,569,2307,777040002
173139779.0,394,2089,777040002
0.0,890,4416,777040002
203697002.0,27,72,777040002
192865074.0,474,2959,777040002
162990734.0,147,617,777040002
178934000.0,563,2326,777040002
0.0,890,4416,777040002
100478254.0,298,1672,777040002
138551219.0,155,722,777040002
126114721.0,760,4078,777040002
2063824.0,234,1324,777040002
132413538.0,288,1608,777040002
0.0,474,2968,2
104528544.0,704,4280,777040002
139142963.0,211,1092,777040002
106365325.0,551,3468,777040002
117648881.0,219,1130,777040002
167946335.0,563,2328,777040002
0.0,890,4416,777040002
132906266.0,589,2418,777040002
124437877.0,75,241,777040002
197682345.0,510,3220,777040002
0.0,114,456,777040002
0.0,890,4416,777040002
137556547.0,75,235,777040002
153754863.0,234,1284,777040002
140314929.0,115,443,777040002
281872074.0,589,2414,777040002
83360675.0,424,2272,777040002
115573155.0,567,2297,777040002
86577170.0,365,1959,777040002
70130808.0,589,2414,777040002
30000000.0,146,725,777040002
0.0,890,4416,777040002
127999753.0,283,1618,777040002
113467286.0,567,2297,777040002
166654025.0,466,2871,777040002
131020987.0,860,4146,777040002
277514967.0,686,4190,777040002
839189.0,757,4073,777040002
400000000.0,272,1537,777040002
141678748.0,798,4113,777040002
120000.0,453,2728,777040002
42900061.0,384,2118,777040002
174056721.0,589,2414,777040002
70649941.0,589,2414,777040002
110351978.0,591,2432,777040002
0.0,890,4416,777040002
180836587.0,474,2953,777040002
116764666.0,589,2414,777040002
241359954.0,505,3274,777040002
301660713.0,234,1316,777040002
2173996000.0,563,2325,777040002
147128879.0,394,2084,777040002
165326315.0,179,937,777040002
136394430.0,724,3755,777040002
0.0,537,3317,777040002
96398215.0,589,2414,777040002
0.0,563,2328,2
150371816.0,589,2414,777040002
176435619.0,490,3130,777040002
0.0,890,4416,2
0.0,234,1285,2
0.0,890,4416,777040002
0.0,890,4416,777040002
98688430.0,110,532,777040002
106168954.0,891,4418,2
0.0,527,3353,2
139308097.0,234,1324,777040002
146428167.0,380,1921,777040002
138276185.0,234,1284,777040002
115141848.0,589,2414,777040002
0.0,890,4416,777040002
0.0,890,4416,777040002
119476012.0,497,3181,777040002
199854083.0,453,2729,777040002
108788270.0,891,4418,2
142037760.0,293,1481,777040002
109321666.0,589,2414,2
111048238.0,75,241,777040002
107986341.0,589,2414,777040002
103741963.0,523,3320,777040002
134148538.0,234,1324,777040002
161934065.0,562,2332,777040002
119109988.0,860,4146,777040002
85569198.0,254,1433,777040002
119329669.0,589,2422,777040002
111704778.0,589,2414,777040002
119215674.0,75,239,777040002
185983919.0,123,394,777040002
140676070.0,394,2084,777040002
693998026.0,600,3941,777040002
185584488.0,436,2544,777040002
18000000.0,736,2412,777040002
138799605.0,600,3941,777040002
150000000.0,143,555,777040002
113484564.0,616,2456,777040002
138402009.0,589,2421,777040002
139000000.0,170,814,777040002
115135651.0,526,3330,777040002
168688934.0,511,3203,777040002
206628080.0,562,2321,777040002
0.0,363,2185,2
170422193.0,89,319,777040002
0.0,890,4416,777040002
87963708.0,148,657,777040002
107771271.0,589,2414,777040002
137722653.0,590,2426,777040002
408825588.0,563,2326,777040002
200859995.0,562,2317,777040002
108259621.0,98,371,777040002
0.0,220,1180,2
38606327.0,91,367,777040002
137084529.0,563,2326,777040002
0.0,566,2329,2
102143695.0,891,4418,2
34406767.0,757,4067,777040002
129915598.0,217,1120,777040002
101313600.0,891,4418,2
1153126.0,852,3689,777040002
100483504.0,891,4418,2
102247583.0,733,2404,777040002
111968316.0,891,4418,2
160349507.0,250,1419,777040002
99679700.0,589,2414,777040002
134357068.0,566,2331,777040002
134819262.0,361,2179,777040002
149907472.0,542,3414,777040002
228938603.0,471,2924,777040002
111968316.0,891,4418,2
111968316.0,891,4418,2
130836799.0,842,3784,777040002
132605996.0,255,1445,777040002
101571215.0,75,251,777040002
120258796.0,234,1284,777040002
136277501.0,381,2071,777040002
30377394.0,452,2719,777040002
137195378.0,425,1236,777040002
110453293.0,598,2352,777040002
117559732.0,338,1808,777040002
111968316.0,891,4418,2
121586325.0,414,863,777040002
123829420.0,234,1310,777040002
0.0,890,4416,777040002
142973060.0,413,895,777040002
107851521.0,341,1818,777040002
120258796.0,234,1301,777040002
117694004.0,537,3295,777040002
119267924.0,760,4078,777040002
129884580.0,563,2325,777040002
98821417.0,891,4418,2
281840108.0,315,1786,777040002
0.0,890,4416,777040002
98821417.0,891,4418,2
144295346.0,434,2530,777040002
121428310.0,341,1875,777040002
1153126.0,852,3689,777040002
194366074.0,178,910,777040002
194366074.0,178,910,777040002
194366074.0,178,910,777040002
509232446.0,774,4016,777040002
104103117.0,170,813,777040002
0.0,214,1149,2
0.0,890,4416,777040002
350653663.0,589,2414,777040002
108390316.0,541,3404,777040002
145317406.0,589,2422,777040002
166777039.0,64,2471,777040002
70312603.0,157,663,777040002
270530904.0,394,2084,777040002
0.0,214,1141,2
220580371.0,375,1532,777040002
28203976.0,589,2414,777040002
192818522.0,614,2452,777040002
164118857.0,536,3433,777040002
124194288.0,147,617,777040002
207037037.0,504,3291,777040002
137415183.0,542,3415,777040002
189309248.0,437,2561,777040002
0.0,352,2034,2
111289389.0,189,1012,777040002
103472468.0,380,2066,777040002
121736440.0,543,3361,777040002
202463092.0,247,1424,777040002
7004302.0,891,241,777040002
119060865.0,563,2325,777040002
158453141.0,472,2945,777040002
139111722.0,891,4418,2
113557386.0,760,4078,777040002
126101506.0,242,1353,777040002
1800000.0,458,2767,777040002
126706513.0,469,2900,777040002
91094131.0,760,4078,777040002
0.0,432,2510,2
104800327.0,749,2487,777040002
1380492.0,330,1795,777040002
182909076.0,214,1147,777040002
54548875.0,733,2405,777040002
167470044.0,686,4190,777040002
113297529.0,159,744,777040002
105226447.0,234,1307,777040002
7235165.0,472,2936,777040002
114510114.0,589,2414,777040002
102547184.0,234,1316,777040002
264385707.0,234,1319,777040002
119712033.0,242,1353,777040002
119371403.0,589,2414,777040002
111321563.0,891,4418,2
0.0,760,4078,777040002
0.0,760,4078,777040002
157914002.0,589,2414,777040002
109577499.0,370,1886,777040002
150541885.0,193,1209,777040002
130511879.0,891,4418,2
140371538.0,891,4418,2
116347393.0,505,3271,777040002
110367499.0,371,1908,777040002
146823552.0,472,2950,777040002
167442673.0,891,4418,2
0.0,381,2067,2
47342231.0,78,279,777040002
0.0,212,1098,2
132752887.0,5,3,777040002
1933817.0,538,3312,777040002
3600000.0,753,2494,777040002
116760654.0,242,1353,777040002
64502726.0,686,4183,777040002
176317366.0,460,2824,777040002
184919526.0,451,2713,777040002
94722787.0,299,1556,777040002
109600280.0,392,880,777040002
102337449.0,403,2144,777040002
111964223.0,563,2325,777040002
897678.0,616,2456,777040002
103666522.0,234,1324,777040002
81180827.0,500,3262,777040002
191287104.0,451,2713,777040002
105637206.0,370,1882,777040002
430126089.0,621,2463,777040002
99888851.0,122,392,777040002
102943408.0,217,1122,777040002
113707628.0,527,3454,777040002
171487026.0,443,2608,777040002
109922521.0,527,3453,777040002
0.0,616,2456,2
55938881.0,748,2323,777040002
108135768.0,147,622,777040002
0.0,147,617,2
105637206.0,354,2035,777040002
2024015081.0,392,880,777040002
130143521.0,144,556,777040002
0.0,234,1309,2
123993502.0,562,2333,777040002
115853107.0,299,1556,777040002
138144879.0,464,2860,777040002
111964223.0,563,2325,777040002
201728946.0,438,2580,777040002
0.0,675,3732,777040002
145217338.0,64,2471,777040002
0.0,714,3196,2
91230415.0,695,3788,777040002
304931530.0,686,4190,777040002
0.0,297,1550,2
131399844.0,432,2516,777040002
172276962.0,443,2608,777040002
876373231.0,460,2825,777040002
141594358.0,454,2741,777040002
0.0,566,2329,2
127401254.0,511,3215,777040002
794962781.0,75,241,777040002
158809598.0,354,2035,777040002
177445306.0,147,646,777040002
86188775.0,234,1324,777040002
35263473.0,459,2797,777040002
0.0,212,1098,2
121946465.0,186,990,777040002
87954764.0,526,3328,777040002
133117417.0,319,1845,777040002
106048114.0,394,2084,777040002
129197096.0,571,2302,777040002
153174795.0,213,1112,777040002
153174795.0,213,1112,777040002
3526347.0,460,2805,777040002
125198818.0,510,3220,777040002
158215084.0,443,2608,777040002
109625498.0,573,2312,777040002
106782033.0,147,625,777040002
106782033.0,147,617,777040002
163663114.0,443,2608,777040002
107168619.0,71,225,777040002
81256117.0,589,2414,777040002
178315829.0,234,1284,777040002
207177022.0,686,4183,777040002
182694497.0,476,2993,777040002
168817872.0,520,3246,777040002
0.0,443,2608,2
120629991.0,346,1996,777040002
132141566.0,589,2414,777040002
145780562.0,490,3130,777040002
35451158.0,322,1768,777040002
0.0,258,1454,2
80434470.0,384,2116,777040002
98548533.0,563,2326,777040002
114135062.0,537,3296,777040002
127958267.0,474,2953,777040002
101061744.0,479,3014,777040002
124699758.0,505,3274,777040002
140449099.0,562,2317,777040002
105867072.0,589,2414,777040002
147004864.0,535,3279,777040002
84706337.0,467,2883,777040002
111387356.0,293,1554,777040002
102678937.0,381,2067,777040002
86813216.0,90,300,777040002
87780308.0,698,4241,777040002
0.0,471,2930,2
140442523.0,562,2317,777040002
112377022.0,474,2953,777040002
119157547.0,505,3274,777040002
197190280.0,566,2331,777040002
121575505.0,413,894,777040002
113851592.0,505,3274,777040002
133818244.0,482,3025,777040002
183178024.0,445,2637,777040002
111506354.0,511,3203,777040002
97632073.0,891,4418,2
146284419.0,437,2569,777040002
192063577.0,258,1466,777040002
90257000.0,466,2877,777040002
0.0,293,1691,2
69946642.0,171,800,777040002
120625395.0,559,2359,777040002
2068018.0,739,3798,777040002
135599678.0,562,2317,777040002
112179818.0,891,4418,2
166422434.0,75,241,777040002
140790330.0,589,2414,777040002
479252011.0,589,2414,777040002
104673709.0,147,638,777040002
163996628.0,463,2846,777040002
174542953.0,475,2984,777040002
106924149.0,432,2510,777040002
160071540.0,394,2084,777040002
59028452.0,71,225,777040002
100758560.0,438,2578,777040002
173208589.0,475,2984,777040002
129732499.0,120,419,777040002
183416166.0,628,3483,777040002
137821569.0,443,2608,777040002
105430584.0,510,3218,777040002
121754064.0,482,3026,777040002
153328789.0,471,2923,777040002
128416597.0,678,3655,777040002
124791490.0,75,235,777040002
149681924.0,504,3291,777040002
69614651.0,195,1215,777040002
193261712.0,483,3054,777040002
152625735.0,471,2928,777040002
95667620.0,566,2330,777040002
105604098.0,432,2516,777040002
171070211.0,475,2985,777040002
104971184.0,307,1579,777040002
107852289.0,71,225,777040002
0.0,453,2728,2
187766583.0,493,3152,777040002
137189620.0,443,2608,777040002
199224143.0,193,1210,777040002
117464755.0,452,2727,777040002
100775590.0,346,1990,777040002
153029683.0,451,2708,777040002
117795922.0,143,554,777040002
112424618.0,472,2944,777040002
172958835.0,228,1274,777040002
52895210.0,459,2772,777040002
81384180.0,760,4078,777040002
172402846.0,445,2637,777040002
46176338.0,500,3264,777040002
112295671.0,147,617,777040002
154608411.0,498,3184,777040002
161679012.0,733,2403,777040002
497499692.0,483,3063,777040002
124038650.0,452,2725,777040002
157958013.0,459,2795,777040002
1800000.0,195,1215,777040002
200320763.0,448,2665,777040002
105119875.0,432,2511,777040002
131976916.0,80,256,777040002
132317700.0,143,554,777040002
180195627.0,437,2561,777040002
109137262.0,559,2361,777040002
127168390.0,689,4229,777040002
650846347.0,328,1717,777040002
108527470.0,472,2944,777040002
114420276.0,453,2728,777040002
110754787.0,435,2535,777040002
110754787.0,435,2535,777040002
110754787.0,435,2535,777040002
110754787.0,435,2535,777040002
4282719.0,436,2544,777040002
129207721.0,443,2608,777040002
134444630.0,589,2414,777040002
15241082.0,507,3278,777040002
161004037.0,75,241,777040002
110754787.0,435,2535,777040002
102292084.0,452,2719,777040002
175940186.0,200,1059,777040002
188665799.0,448,2669,777040002
116832461.0,633,3512,777040002
5247205.0,75,241,777040002
170596208.0,265,1522,777040002
100000.0,440,2592,777040002
124039413.0,443,2608,777040002
168902578.0,200,1067,777040002
142673007.0,210,1170,777040002
284390208.0,686,4190,777040002
0.0,492,3145,2
12316108.0,562,2317,777040002
139299050.0,498,3184,777040002
30793828.0,300,1675,777040002
108636264.0,293,1699,777040002
165052571.0,493,3154,777040002
113792284.0,467,2879,777040002
228966582.0,239,1253,777040002
161100000.0,633,3512,777040002
123422156.0,459,2800,777040002
110086187.0,284,1596,777040002
136509645.0,438,2589,777040002
149686435.0,475,2984,777040002
131181137.0,492,3145,777040002
175280668.0,448,2665,777040002
98371540.0,472,2944,777040002
92000000.0,425,1236,777040002
168078949.0,204,1068,777040002
0.0,585,2369,2
142060115.0,527,3454,2
140562775.0,438,2580,777040002
119403546.0,490,3135,777040002
88483889.0,450,2683,777040002
140562775.0,440,2592,777040002
116262000.0,75,247,777040002
129423355.0,498,3201,777040002
96865441.0,413,889,777040002
0.0,460,2832,2
91070239.0,186,996,777040002
175280668.0,448,2669,777040002
125745277.0,451,2713,777040002
33648134.0,443,2612,777040002
163675914.0,562,2321,777040002
89111905.0,147,632,777040002
150611775.0,394,2087,777040002
181764703.0,891,4418,2
181764703.0,891,4418,2
188764208.0,483,3052,777040002
126108869.0,75,241,777040002
198642664.0,67,2478,777040002
672549317.0,258,1477,777040002
4121945.0,704,4280,777040002
95422422.0,760,4078,777040002
127945797.0,498,3190,777040002
0.0,193,1211,2
27165853.0,452,2719,777040002
95707582.0,718,4303,777040002
157752601.0,448,2660,777040002
103155496.0,71,225,777040002
158479271.0,448,2659,777040002
106580934.0,214,1142,777040002
112819483.0,80,264,777040002
123600246.0,83,354,777040002
145908383.0,448,2664,777040002
25425783.0,591,2432,777040002
94729023.0,633,3515,777040002
143425835.0,589,2414,777040002
121894560.0,78,273,777040002
80306657.0,562,2317,777040002
105790420.0,459,2771,777040002
150240572.0,448,2659,777040002
150932639.0,448,2659,777040002
0.0,204,1068,2
119346054.0,460,2805,777040002
189491900.0,500,3263,777040002
112440974.0,492,3149,777040002
102786117.0,437,2561,777040002
127224715.0,286,1632,777040002
107902291.0,143,554,777040002
105305342.0,459,2790,777040002
125871546.0,75,241,777040002
92909254.0,452,2719,777040002
112929293.0,504,3291,777040002
95422134.0,451,2713,777040002
150240572.0,448,2669,777040002
1800000.0,467,2879,777040002
182521693.0,67,2477,777040002
377666683.0,589,2422,777040002
99999999999.0,459,2771,777040002
96809577.0,891,4418,2
105453322.0,589,2414,777040002
0.0,498,3198,2
104164219.0,520,3246,777040002
300000.0,589,2414,777040002
7652260.0,852,3689,777040002
104548708.0,891,4418,2
202496787.0,381,2069,777040002
117904718.0,589,2414,777040002
218395613.0,438,2576,777040002
124961755.0,556,2386,777040002
81024736.0,250,1416,777040002
217211227.0,843,3921,777040002
87833588.0,760,4078,777040002
136659561.0,381,2071,777040002
138662561.0,431,2497,777040002
144381484.0,488,3098,777040002
17459000.0,200,1059,2
60091237.0,708,3693,777040002
171329276.0,468,2896,777040002
104687797.0,75,241,777040002
122236032.0,457,2761,777040002
115833056.0,448,2669,777040002
167962183.0,443,2608,777040002
88776616.0,91,367,777040002
1187513.0,498,3200,777040002
108248125.0,445,2639,777040002
123944154.0,193,1211,777040002
111778315.0,215,1173,777040002
192995926.0,501,3268,777040002
114635104.0,633,3475,777040002
117354114.0,493,3152,777040002
174954039.0,79,3637,777040002
124947842.0,483,3047,777040002
43901296.0,409,2153,777040002
81137250.0,250,1409,777040000
103792000.0,638,3537,777040002
